region_summ_key,region_mean_temp,region_max_temp,region_min_temp,region_mean_precip,region_mean_snow,mean_snow_grnd_last_day,location_key,date_key
1536,-6.53139534883721,12.621839080459768,-29.49418604651163,18.080459770114942,19.37272727272727,9.028571428571428,8,62
1537,3.0151162790697676,20.126136363636363,-12.066279069767443,25.732954545454547,8.852941176470589,1.7647058823529411,8,63
1538,11.005681818181818,28.197752808988763,-3.3215909090909093,33.14333333333333,0.40571428571428575,0.0,8,64
1539,15.176136363636363,31.059550561797757,2.1011363636363636,49.35888888888889,0.0,0.0,8,65
1540,19.188636363636363,33.10112359550562,6.05,36.70111111111111,0.0,0.0,8,66
1541,17.28433734939759,31.56904761904762,4.298795180722892,28.061176470588233,0.0,0.0,8,67
1542,12.279268292682927,30.86987951807229,-1.3121951219512193,24.863855421686743,0.0,0.0,8,68
1543,4.109876543209876,21.809756097560978,-9.707317073170731,39.31666666666666,10.434482758620689,1.1587301587301588,8,69
1544,-8.93456790123457,6.3378048780487815,-24.291358024691355,18.522222222222222,20.562962962962963,8.215384615384615,8,70
1545,-12.79397590361446,5.185714285714286,-36.57710843373494,9.633734939759037,9.824137931034482,11.582089552238806,8,71
1546,-14.548101265822785,3.4475000000000002,-34.82911392405063,12.30126582278481,12.172,17.1,8,72
1547,-18.292592592592595,1.1597560975609755,-35.306172839506175,6.458024691358025,6.496296296296297,17.88888888888889,8,73
1548,-8.735802469135804,5.230487804878049,-27.653086419753087,26.140740740740743,34.67777777777778,24.318840579710145,8,74
1549,-1.7419753086419751,23.848780487804877,-25.669135802469132,10.414814814814815,6.466666666666667,1.125,8,75
1550,13.350632911392406,31.13625,-4.122784810126582,31.781481481481485,0.7851851851851852,0.0,8,76
1551,16.667088607594938,30.85,3.608860759493671,62.46666666666667,1.5407407407407407,0.0,8,77
1552,17.941558441558442,32.452564102564104,5.341558441558441,60.41139240506329,0.008,0.0,8,78
1553,16.725974025974025,36.20641025641026,1.9103896103896103,26.879746835443036,0.0,0.0,8,79
1554,7.092499999999999,24.27283950617284,-7.253749999999999,40.27926829268293,5.074074074074074,0.0,8,80
1555,1.730232558139535,18.44137931034483,-11.094186046511629,15.537037037037036,9.78076923076923,1.7560975609756098,8,81
1556,-7.701190476190476,5.375,-24.10952380952381,17.06025641025641,13.148,7.60655737704918,8,82
1557,-10.147619047619047,4.082142857142857,-31.198809523809523,10.189873417721518,12.356,12.661290322580646,8,83
1558,-14.869047619047619,3.7369047619047615,-35.00119047619047,12.905063291139241,13.772,16.203125,8,84
1559,-23.60843373493976,-5.521686746987952,-40.315662650602405,12.82948717948718,13.741666666666667,23.17910447761194,8,85
1560,-6.189285714285714,13.774999999999999,-32.21547619047619,2.040506329113924,1.5519999999999998,5.382978723404255,8,86
1561,3.597560975609756,21.521951219512193,-12.245121951219513,17.151948051948054,5.747826086956521,2.5625,8,87
1562,8.435365853658537,29.729268292682928,-9.208536585365854,15.60253164556962,4.0,0.0,8,88
1563,15.095121951219511,31.046341463414635,1.2182926829268292,86.18101265822786,0.0,0.0,8,89
1564,17.214634146341464,31.21707317073171,4.384146341463414,61.832911392405066,0.0,0.0,8,90
1565,15.473170731707317,31.068292682926828,2.4280487804878046,57.03670886075949,0.0,0.0,8,91
1566,11.446341463414635,29.20609756097561,-2.1658536585365855,65.45949367088608,6.303999999999999,4.909090909090909,8,92
1567,1.1634146341463416,18.390243902439025,-15.971951219512196,13.539743589743589,9.504347826086956,2.690909090909091,8,93
1568,-6.298780487804878,8.271951219512195,-23.924390243902437,14.99102564102564,14.182608695652174,6.482758620689655,8,94
1569,-12.245121951219513,2.841463414634146,-31.42560975609756,5.86923076923077,5.056521739130434,10.263157894736842,8,95
1570,-14.064197530864199,3.5506172839506176,-37.42222222222222,13.07922077922078,14.20909090909091,16.796610169491526,8,96
1571,-11.518518518518519,6.3765432098765435,-33.15802469135803,6.950649350649352,6.6909090909090905,17.96153846153846,8,97
1572,-7.45432098765432,9.928395061728395,-24.550617283950615,13.351948051948051,16.55909090909091,20.837209302325583,8,98
1573,-0.9814814814814815,23.466666666666665,-23.023456790123458,12.392207792207794,8.290909090909091,5.1875,8,99
1574,9.510975609756096,27.73292682926829,-6.917073170731708,32.515,3.1333333333333333,0.0,8,100
1575,14.804878048780488,30.128048780487806,2.2341463414634144,73.72784810126582,0.25,0.0,8,101
1576,18.196296296296296,31.691358024691358,7.527160493827161,72.15128205128205,0.0,0.0,8,102
1577,17.634999999999998,34.09875,3.3012500000000005,37.199999999999996,0.0,0.0,8,103
1578,10.976543209876544,27.839506172839506,-4.6987654320987655,25.566666666666666,0.017391304347826087,0.0,8,104
1579,0.8469135802469135,22.669135802469135,-15.609876543209877,14.001315789473683,7.568181818181818,4.487804878048781,8,105
1580,-6.383544303797469,16.064556962025314,-23.77848101265823,23.233333333333334,28.576190476190476,17.054545454545455,8,106
1581,-9.491358024691358,5.74320987654321,-29.523456790123458,11.14935064935065,17.363636363636363,18.34426229508197,8,107
1582,-10.885185185185186,5.092592592592593,-34.18641975308642,11.202597402597403,12.490909090909092,23.610169491525422,8,108
